date,average_price,area_name
2021-05-01,416002.0,Enfield
2021-06-01,417672.0,Enfield
2021-07-01,417088.0,Enfield
2021-08-01,422466.0,Enfield
2021-09-01,422591.0,Enfield
2021-10-01,428923.0,Enfield
2021-11-01,431972.0,Enfield
2021-12-01,434273.0,Enfield
2022-01-01,433115.0,Enfield
2022-02-01,431797.0,Enfield
2022-03-01,434639.0,Enfield
2022-04-01,440288.0,Enfield
2022-05-01,447212.0,Enfield
2022-06-01,446087.0,Enfield
2022-07-01,446213.0,Enfield
2022-08-01,446261.0,Enfield
2022-09-01,450456.0,Enfield
2022-10-01,455586.0,Enfield
2022-11-01,457144.0,Enfield
2022-12-01,456311.0,Enfield
2023-01-01,448007.0,Enfield
2023-02-01,441744.0,Enfield
2023-03-01,435089.0,Enfield
2023-04-01,432698.0,Enfield
2023-05-01,432458.0,Enfield
2023-06-01,429749.0,Enfield
2023-07-01,432920.0,Enfield
2023-08-01,437681.0,Enfield
2023-09-01,446660.0,Enfield
2023-10-01,442217.0,Enfield
2023-11-01,442871.0,Enfield
2023-12-01,432089.0,Enfield
2024-01-01,430369.0,Enfield
1995-01-01,62300.10169,Greenwich
1995-02-01,60993.26863,Greenwich
1995-03-01,61377.83464,Greenwich
1995-04-01,61927.7246,Greenwich
1995-05-01,63512.99103,Greenwich
1995-06-01,64751.56404,Greenwich
1995-07-01,65486.34112,Greenwich
1995-08-01,65076.43195,Greenwich
1995-09-01,63996.81525,Greenwich
1995-10-01,63405.26599,Greenwich
1995-11-01,63744.02999,Greenwich
1995-12-01,64105.07001,Greenwich
1996-01-01,62417.08225,Greenwich
1996-02-01,61713.58637,Greenwich
1996-03-01,62475.35483,Greenwich
1996-04-01,64644.68179,Greenwich
1996-05-01,66461.74834,Greenwich
1996-06-01,66510.44078,Greenwich
1996-07-01,65526.49861,Greenwich
1996-08-01,65992.51913,Greenwich
1996-09-01,66181.32483,Greenwich
1996-10-01,67116.22167,Greenwich
1996-11-01,66593.04598,Greenwich
1996-12-01,66608.87666,Greenwich
1997-01-01,68146.84926,Greenwich
1997-02-01,67836.16562,Greenwich
1997-03-01,69325.6866,Greenwich
1997-04-01,69273.80485,Greenwich
1997-05-01,71221.26647,Greenwich
1997-06-01,70853.77562,Greenwich
1997-07-01,72558.49877,Greenwich
1997-08-01,73572.00324,Greenwich
1997-09-01,75518.63875,Greenwich
1997-10-01,75960.1728,Greenwich
1997-11-01,75272.89721,Greenwich
1997-12-01,75273.48534,Greenwich
1998-01-01,76900.21665,Greenwich
1998-02-01,78918.99039,Greenwich
1998-03-01,79751.09715,Greenwich
1998-04-01,79995.56344,Greenwich
1998-05-01,81288.3011,Greenwich
1998-06-01,82753.47695,Greenwich
1998-07-01,82867.53523,Greenwich
1998-08-01,82799.25262,Greenwich
1998-09-01,82748.30484,Greenwich
1998-10-01,82373.95764,Greenwich
1998-11-01,83126.8212,Greenwich
1998-12-01,84871.68318,Greenwich
1999-01-01,86685.01105,Greenwich
1999-02-01,86117.38491,Greenwich
1999-03-01,85174.92212,Greenwich
1999-04-01,84726.53857,Greenwich
1999-05-01,87080.856,Greenwich
1999-06-01,88406.19994,Greenwich
1999-07-01,90490.55968,Greenwich
1999-08-01,91884.72776,Greenwich
1999-09-01,94542.34941,Greenwich
1999-10-01,96498.99566,Greenwich
1999-11-01,98617.41384,Greenwich
1999-12-01,100324.6216,Greenwich
2000-01-01,102410.6488,Greenwich
2000-02-01,102030.3704,Greenwich
2000-03-01,101218.0611,Greenwich
2000-04-01,104054.6118,Greenwich
2000-05-01,107370.6475,Greenwich
2000-06-01,111237.1122,Greenwich
2000-07-01,113783.8342,Greenwich
2000-08-01,115377.3356,Greenwich
2000-09-01,118004.7489,Greenwich
2000-10-01,115955.0694,Greenwich
2000-11-01,115946.0005,Greenwich
2000-12-01,114567.2615,Greenwich
2001-01-01,115168.0761,Greenwich
2001-02-01,117034.0706,Greenwich
2001-03-01,119766.9821,Greenwich
2001-04-01,122774.6544,Greenwich
2001-05-01,124136.2461,Greenwich
2001-06-01,124482.6353,Greenwich
2001-07-01,125711.1205,Greenwich
2001-08-01,127161.4661,Greenwich
2001-09-01,131223.4104,Greenwich
2001-10-01,132882.0335,Greenwich
2001-11-01,134608.2797,Greenwich
2001-12-01,134891.8641,Greenwich
2002-01-01,134327.355,Greenwich
2002-02-01,135251.8745,Greenwich
2002-03-01,139365.8539,Greenwich
2002-04-01,144155.1424,Greenwich
2002-05-01,148483.8539,Greenwich
2002-06-01,145616.3352,Greenwich
2002-07-01,147354.699,Greenwich
2002-08-01,149380.3551,Greenwich
2002-09-01,154112.0604,Greenwich
2002-10-01,155860.8859,Greenwich
2002-11-01,156494.6445,Greenwich
2002-12-01,158655.0274,Greenwich
2003-01-01,161221.7657,Greenwich
2003-02-01,165825.4394,Greenwich
2003-03-01,168575.3733,Greenwich
2003-04-01,169464.8717,Greenwich
2003-05-01,170428.3242,Greenwich
2003-06-01,172951.4337,Greenwich
2003-07-01,174037.0465,Greenwich
2003-08-01,173373.6192,Greenwich
2003-09-01,171948.9136,Greenwich
2003-10-01,173904.772,Greenwich
2003-11-01,174890.9927,Greenwich
2003-12-01,175888.8719,Greenwich
2004-01-01,177101.3486,Greenwich
2004-02-01,179157.7672,Greenwich
2004-03-01,181746.9123,Greenwich
2004-04-01,184718.5221,Greenwich
2004-05-01,187002.9629,Greenwich
2004-06-01,187008.9178,Greenwich
2004-07-01,188353.4906,Greenwich
2004-08-01,190623.9857,Greenwich
2004-09-01,191212.6687,Greenwich
2004-10-01,192176.6214,Greenwich
2004-11-01,192070.5119,Greenwich
2004-12-01,191549.4035,Greenwich
2005-01-01,189218.9362,Greenwich
2005-02-01,189204.3852,Greenwich
2005-03-01,192632.3788,Greenwich
2005-04-01,193388.1026,Greenwich
2005-05-01,193666.2756,Greenwich
2005-06-01,194593.0441,Greenwich
2005-07-01,198118.4442,Greenwich
2005-08-01,199233.1423,Greenwich
2005-09-01,200148.1057,Greenwich
2005-10-01,200622.2673,Greenwich
2005-11-01,202391.2733,Greenwich
2005-12-01,202912.5001,Greenwich
2006-01-01,202179.7602,Greenwich
2006-02-01,201111.6147,Greenwich
2006-03-01,200844.0334,Greenwich
2006-04-01,199346.0981,Greenwich
2006-05-01,201996.8056,Greenwich
2006-06-01,206043.3717,Greenwich
2006-07-01,210340.6881,Greenwich
2006-08-01,211948.654,Greenwich
2006-09-01,212312.1164,Greenwich
2006-10-01,212934.3883,Greenwich
2006-11-01,212535.9441,Greenwich
2006-12-01,214413.9609,Greenwich
2007-01-01,217207.2244,Greenwich
2007-02-01,220126.8342,Greenwich
2007-03-01,219651.6856,Greenwich
2007-04-01,222934.4078,Greenwich
2007-05-01,225765.2317,Greenwich
2007-06-01,227729.7318,Greenwich
2007-07-01,229651.4129,Greenwich
2007-08-01,232464.7206,Greenwich
2007-09-01,236410.0941,Greenwich
2007-10-01,238106.9948,Greenwich
2007-11-01,238093.0707,Greenwich
2007-12-01,238202.2078,Greenwich
2008-01-01,238449.8251,Greenwich
2008-02-01,239628.6662,Greenwich
2008-03-01,239431.9649,Greenwich
2008-04-01,241051.4362,Greenwich
2008-05-01,239680.2161,Greenwich
2008-06-01,240905.4876,Greenwich
2008-07-01,233729.2062,Greenwich
2008-08-01,229121.4006,Greenwich
2008-09-01,223029.226,Greenwich
2008-10-01,218605.8758,Greenwich
2008-11-01,215387.1817,Greenwich
2008-12-01,214613.9643,Greenwich
2009-01-01,215205.3881,Greenwich
2009-02-01,213422.4081,Greenwich
2009-03-01,207864.3545,Greenwich
2009-04-01,205268.9865,Greenwich
2009-05-01,200543.8796,Greenwich
2009-06-01,200256.2561,Greenwich
2009-07-01,201148.4551,Greenwich
2009-08-01,207186.2004,Greenwich
2009-09-01,214017.0113,Greenwich
2009-10-01,218571.6135,Greenwich
2009-11-01,219851.1974,Greenwich
2009-12-01,220536.7865,Greenwich
2010-01-01,221333.136,Greenwich
2010-02-01,221962.2178,Greenwich
2010-03-01,224266.2931,Greenwich
2010-04-01,222901.8892,Greenwich
2010-05-01,225583.1816,Greenwich
2010-06-01,225439.8703,Greenwich
2010-07-01,233860.2325,Greenwich
2010-08-01,238090.6487,Greenwich
2010-09-01,239808.5159,Greenwich
2010-10-01,234856.2274,Greenwich
2010-11-01,230941.0657,Greenwich
2010-12-01,229790.9166,Greenwich
2011-01-01,230261.0732,Greenwich
2011-02-01,229167.6717,Greenwich
2011-03-01,226217.6152,Greenwich
2011-04-01,227706.7835,Greenwich
2011-05-01,232675.3892,Greenwich
2011-06-01,233462.3351,Greenwich
2011-07-01,230914.9275,Greenwich
2011-08-01,229331.0784,Greenwich
2011-09-01,232159.2069,Greenwich
2011-10-01,229647.2717,Greenwich
2011-11-01,226493.5981,Greenwich
2011-12-01,223507.8282,Greenwich
2012-01-01,228108.7596,Greenwich
2012-02-01,230168.5803,Greenwich
2012-03-01,232272.5683,Greenwich
2012-04-01,233684.1525,Greenwich
2012-05-01,235995.6999,Greenwich
2012-06-01,238692.7313,Greenwich
2012-07-01,241182.6154,Greenwich
2012-08-01,241372.0807,Greenwich
2012-09-01,240643.7114,Greenwich
2012-10-01,240143.8548,Greenwich
2012-11-01,239732.5817,Greenwich
2012-12-01,241770.0912,Greenwich
2013-01-01,243317.8661,Greenwich
2013-02-01,244672.6144,Greenwich
2013-03-01,246865.229,Greenwich
2013-04-01,246976.7682,Greenwich
2013-05-01,249862.9036,Greenwich
2013-06-01,248787.0898,Greenwich
2013-07-01,251706.3612,Greenwich
2013-08-01,254632.802,Greenwich
2013-09-01,258940.3185,Greenwich
2013-10-01,260391.1394,Greenwich
2013-11-01,263671.9907,Greenwich
2013-12-01,270966.0476,Greenwich
2014-01-01,276452.4436,Greenwich
2014-02-01,278804.9627,Greenwich
2014-03-01,276156.6402,Greenwich
2014-04-01,283713.8113,Greenwich
2014-05-01,290617.3061,Greenwich
2014-06-01,305404.5835,Greenwich
2014-07-01,304855.8114,Greenwich
2014-08-01,313801.6214,Greenwich
2014-09-01,311768.5638,Greenwich
2014-10-01,313948.2323,Greenwich
2014-11-01,311782.8366,Greenwich
2014-12-01,312910.6856,Greenwich
2015-01-01,317461.0072,Greenwich
2015-02-01,317091.4812,Greenwich
2015-03-01,315068.6064,Greenwich
2015-04-01,313538.6579,Greenwich
2015-05-01,319770.099,Greenwich
2015-06-01,328021.8991,Greenwich
2015-07-01,338278.7359,Greenwich
2015-08-01,341027.5489,Greenwich
2015-09-01,341715.8598,Greenwich
2015-10-01,343039.9132,Greenwich
2015-11-01,346944.1971,Greenwich
2015-12-01,360227.697,Greenwich
2016-01-01,365319.393,Greenwich
2016-02-01,365733.7977,Greenwich
2016-03-01,360460.7272,Greenwich
2016-04-01,366842.7335,Greenwich
2016-05-01,376365.5602,Greenwich
2016-06-01,380772.2331,Greenwich
2016-07-01,379563.5484,Greenwich
2016-08-01,379423.6189,Greenwich
2016-09-01,378395.1666,Greenwich
2016-10-01,374524.3836,Greenwich
2016-11-01,371158.4764,Greenwich
2016-12-01,374293.2414,Greenwich
2017-01-01,376667.6322,Greenwich
2017-02-01,380158.9473,Greenwich
2017-03-01,378680.0853,Greenwich
2017-04-01,383770.2994,Greenwich
2017-05-01,384705.445,Greenwich
2017-06-01,395263.1208,Greenwich
2017-07-01,404447.4173,Greenwich
2017-08-01,407505.2365,Greenwich
2017-09-01,408406.8952,Greenwich
2017-10-01,399906.9513,Greenwich
2017-11-01,395636.0634,Greenwich
2017-12-01,385851.2442,Greenwich
2018-01-01,386738.7189,Greenwich
2018-02-01,387992.6186,Greenwich
2018-03-01,387587.1519,Greenwich
2018-04-01,383038.8601,Greenwich
2018-05-01,386675.8626,Greenwich
2018-06-01,388829.1529,Greenwich
2018-07-01,389347.9025,Greenwich
2018-08-01,387224.6317,Greenwich
2018-09-01,392510.7215,Greenwich
2018-10-01,396062.382,Greenwich
2018-11-01,388546.7891,Greenwich
2018-12-01,386095.358,Greenwich
2019-01-01,385702.913,Greenwich
2019-02-01,391920.6904,Greenwich
2019-03-01,385654.5896,Greenwich
2019-04-01,381536.9785,Greenwich
2019-05-01,380114.2095,Greenwich
2019-06-01,388207.8454,Greenwich
2019-07-01,397353.373,Greenwich
2019-08-01,396576.4162,Greenwich
2019-09-01,403541.9278,Greenwich
2019-10-01,401997.2253,Greenwich
2019-11-01,406344.6302,Greenwich
2019-12-01,399596.8091,Greenwich
2020-01-01,397522.6061,Greenwich
2020-02-01,397415.9987,Greenwich
2020-03-01,394696.8163,Greenwich
2020-04-01,398224.7973,Greenwich
2020-05-01,396463.2898,Greenwich
2020-06-01,391439.2422,Greenwich
2020-07-01,388478.9927,Greenwich
2020-08-01,389982.2394,Greenwich
2020-09-01,401395.1074,Greenwich
2020-10-01,402076.2924,Greenwich
2020-11-01,406532.7991,Greenwich
2020-12-01,401287.6861,Greenwich
2021-01-01,412311.0,Greenwich
2021-02-01,415316.0,Greenwich
2021-03-01,419052.0,Greenwich
2021-04-01,412314.0,Greenwich
2021-05-01,414911.0,Greenwich
2021-06-01,424697.0,Greenwich
2021-07-01,413137.0,Greenwich
2021-08-01,419177.0,Greenwich
2021-09-01,413121.0,Greenwich
2021-10-01,429507.0,Greenwich
2021-11-01,421718.0,Greenwich
2021-12-01,423194.0,Greenwich
2022-01-01,427990.0,Greenwich
2022-02-01,429925.0,Greenwich
2022-03-01,428032.0,Greenwich
2022-04-01,421411.0,Greenwich
2022-05-01,429906.0,Greenwich
2022-06-01,446291.0,Greenwich
2022-07-01,457005.0,Greenwich
2022-08-01,460992.0,Greenwich
2022-09-01,458963.0,Greenwich
2022-10-01,458489.0,Greenwich
2022-11-01,453977.0,Greenwich
2022-12-01,448462.0,Greenwich
2023-01-01,448362.0,Greenwich
2023-02-01,455224.0,Greenwich
2023-03-01,450919.0,Greenwich
2023-04-01,435348.0,Greenwich
2023-05-01,417554.0,Greenwich
2023-06-01,419357.0,Greenwich
2023-07-01,428696.0,Greenwich
2023-08-01,441712.0,Greenwich
2023-09-01,436382.0,Greenwich
2023-10-01,431041.0,Greenwich
2023-11-01,429598.0,Greenwich
2023-12-01,439309.0,Greenwich
2024-01-01,449502.0,Greenwich
1995-01-01,61296.52637,Hackney
1995-02-01,63187.08332,Hackney
1995-03-01,63593.29935,Hackney
1995-04-01,65139.64403,Hackney
1995-05-01,66193.99212,Hackney
1995-06-01,66921.17101,Hackney
1995-07-01,68390.753,Hackney
1995-08-01,68096.79385,Hackney
1995-09-01,68752.50284,Hackney
1995-10-01,67619.65052,Hackney
1995-11-01,67237.62827,Hackney
1995-12-01,65864.67386,Hackney
1996-01-01,66327.29116,Hackney
1996-02-01,66988.24734,Hackney
1996-03-01,67706.86999,Hackney
1996-04-01,67061.78846,Hackney
1996-05-01,66986.24782,Hackney
1996-06-01,69123.68176,Hackney
1996-07-01,70784.93589,Hackney
1996-08-01,71789.16717,Hackney
1996-09-01,71817.39646,Hackney
1996-10-01,71158.3135,Hackney
1996-11-01,71090.30711,Hackney
1996-12-01,70137.58277,Hackney
1997-01-01,69886.28088,Hackney
1997-02-01,70505.5123,Hackney
1997-03-01,72209.75027,Hackney
1997-04-01,76011.08555,Hackney
1997-05-01,79503.11816,Hackney
1997-06-01,80359.21735,Hackney
1997-07-01,80580.05732,Hackney
1997-08-01,80279.49014,Hackney
1997-09-01,82295.46248,Hackney
1997-10-01,82126.1487,Hackney
1997-11-01,83134.8796,Hackney
1997-12-01,81230.59515,Hackney
1998-01-01,83515.567,Hackney
1998-02-01,82417.10251,Hackney
1998-03-01,84204.15339,Hackney
1998-04-01,83175.7664,Hackney
1998-05-01,86573.06588,Hackney
1998-06-01,87176.06887,Hackney
1998-07-01,91550.1418,Hackney
1998-08-01,89590.38219,Hackney
1998-09-01,92145.91463,Hackney
1998-10-01,88622.63034,Hackney
1998-11-01,91616.14533,Hackney
1998-12-01,93847.49131,Hackney
1999-01-01,99488.82028,Hackney
1999-02-01,98975.67719,Hackney
1999-03-01,98491.78391,Hackney
1999-04-01,98420.39522,Hackney
1999-05-01,100035.9125,Hackney
1999-06-01,102700.8069,Hackney
1999-07-01,104317.0992,Hackney
1999-08-01,108551.7064,Hackney
1999-09-01,110406.6943,Hackney
1999-10-01,112403.135,Hackney
1999-11-01,114772.1785,Hackney
1999-12-01,117831.4215,Hackney
2000-01-01,121135.2211,Hackney
2000-02-01,122281.3806,Hackney
2000-03-01,121356.4981,Hackney
2000-04-01,123167.5593,Hackney
2000-05-01,127912.2354,Hackney
2000-06-01,135188.8229,Hackney
2000-07-01,138909.0242,Hackney
2000-08-01,142308.5154,Hackney
2000-09-01,142620.2181,Hackney
2000-10-01,141115.8117,Hackney
2000-11-01,139017.175,Hackney
2000-12-01,137717.6111,Hackney
2001-01-01,139101.7216,Hackney
2001-02-01,141565.593,Hackney
2001-03-01,147261.0572,Hackney
2001-04-01,150331.6258,Hackney
2001-05-01,153291.0268,Hackney
2001-06-01,154879.4574,Hackney
2001-07-01,155749.4269,Hackney
2001-08-01,157534.9365,Hackney
2001-09-01,157328.6456,Hackney
2001-10-01,160267.2267,Hackney
2001-11-01,160706.5497,Hackney
2001-12-01,162858.6234,Hackney
2002-01-01,165006.7979,Hackney
2002-02-01,164673.0636,Hackney
2002-03-01,167387.4086,Hackney
2002-04-01,165130.7446,Hackney
2002-05-01,170708.9206,Hackney
2002-06-01,174935.1868,Hackney
2002-07-01,185328.1535,Hackney
2002-08-01,189485.4206,Hackney
2002-09-01,194081.3303,Hackney
2002-10-01,194401.2274,Hackney
2002-11-01,196796.9407,Hackney
2002-12-01,195298.2814,Hackney
2003-01-01,197438.6186,Hackney
2003-02-01,200331.4126,Hackney
2003-03-01,200122.1826,Hackney
2003-04-01,197529.0389,Hackney
2003-05-01,199538.0605,Hackney
2003-06-01,200679.3209,Hackney
2003-07-01,206533.9301,Hackney
2003-08-01,202239.3399,Hackney
2003-09-01,202412.0102,Hackney
2003-10-01,200271.3507,Hackney
2003-11-01,202978.0307,Hackney
2003-12-01,202784.5164,Hackney
2004-01-01,207984.9283,Hackney
2004-02-01,206814.4726,Hackney
2004-03-01,215625.5428,Hackney
2004-04-01,213591.0238,Hackney
2004-05-01,214564.8005,Hackney
2004-06-01,210881.9122,Hackney
2004-07-01,212641.7732,Hackney
2004-08-01,219015.8934,Hackney
2004-09-01,222119.5598,Hackney
2004-10-01,226988.5394,Hackney
2004-11-01,230665.7459,Hackney
2004-12-01,231230.742,Hackney
2005-01-01,230550.5436,Hackney
2005-02-01,229169.6164,Hackney
2005-03-01,228688.2366,Hackney
2005-04-01,226578.3199,Hackney
2005-05-01,221698.0638,Hackney
2005-06-01,219993.9853,Hackney
2005-07-01,223341.6486,Hackney
2005-08-01,227955.0298,Hackney
2005-09-01,234595.9431,Hackney
2005-10-01,230247.0822,Hackney
2005-11-01,229981.6774,Hackney
2005-12-01,232443.2731,Hackney
2006-01-01,238246.2129,Hackney
2006-02-01,240259.9701,Hackney
2006-03-01,239022.7865,Hackney
2006-04-01,241951.1615,Hackney
2006-05-01,244603.8006,Hackney
2006-06-01,252531.7158,Hackney
2006-07-01,255499.5011,Hackney
2006-08-01,261801.3739,Hackney
2006-09-01,264543.8087,Hackney
2006-10-01,267840.9826,Hackney
2006-11-01,267582.5044,Hackney
2006-12-01,265168.9874,Hackney
2007-01-01,267223.9045,Hackney
2007-02-01,270969.5105,Hackney
2007-03-01,276044.2403,Hackney
2007-04-01,276424.7464,Hackney
2007-05-01,281457.2287,Hackney
2007-06-01,282167.8598,Hackney
2007-07-01,291786.3379,Hackney
2007-08-01,301584.8522,Hackney
2007-09-01,313923.9457,Hackney
2007-10-01,312131.5172,Hackney
2007-11-01,309919.8206,Hackney
2007-12-01,301126.582,Hackney
2008-01-01,308202.8901,Hackney
2008-02-01,306799.0115,Hackney
2008-03-01,313344.6015,Hackney
2008-04-01,316182.8076,Hackney
2008-05-01,324344.4921,Hackney
2008-06-01,332090.8675,Hackney
2008-07-01,325064.4918,Hackney
2008-08-01,318928.1075,Hackney
2008-09-01,303298.4036,Hackney
2008-10-01,299579.2512,Hackney
2008-11-01,299302.7232,Hackney
2008-12-01,294108.683,Hackney
2009-01-01,297427.5532,Hackney
2009-02-01,284411.1383,Hackney
2009-03-01,292499.2034,Hackney
2009-04-01,267689.7135,Hackney
2009-05-01,264340.2974,Hackney
2009-06-01,251604.5542,Hackney
2009-07-01,271135.0848,Hackney
2009-08-01,277376.4809,Hackney
2009-09-01,290994.8921,Hackney
2009-10-01,294216.9468,Hackney
2009-11-01,300430.9481,Hackney
2009-12-01,294762.2145,Hackney
2010-01-01,295823.8385,Hackney
2010-02-01,298452.9028,Hackney
2010-03-01,297282.6372,Hackney
2010-04-01,298083.5572,Hackney
2010-05-01,294431.2276,Hackney
2010-06-01,305509.0403,Hackney
2010-07-01,304524.1262,Hackney
2010-08-01,308014.2675,Hackney
2010-09-01,307345.7255,Hackney
2010-10-01,304576.7714,Hackney
2010-11-01,296792.9503,Hackney
2010-12-01,295053.6474,Hackney
2011-01-01,294224.8844,Hackney
2011-02-01,300557.9617,Hackney
2011-03-01,294425.4554,Hackney
2011-04-01,304250.1574,Hackney
2011-05-01,302539.4615,Hackney
2011-06-01,304950.8572,Hackney
2011-07-01,308742.1283,Hackney
2011-08-01,312386.8279,Hackney
2011-09-01,323112.9305,Hackney
2011-10-01,317115.8104,Hackney
2011-11-01,323484.4966,Hackney
2011-12-01,318590.2533,Hackney
2012-01-01,324158.6308,Hackney
2012-02-01,310732.8059,Hackney
2012-03-01,309636.5441,Hackney
2012-04-01,311294.5326,Hackney
2012-05-01,316720.874,Hackney
2012-06-01,321176.1416,Hackney
2012-07-01,324415.9196,Hackney
2012-08-01,333001.8711,Hackney
2012-09-01,337488.8542,Hackney
2012-10-01,334252.6487,Hackney
2012-11-01,340411.2299,Hackney
2012-12-01,342619.7543,Hackney
2013-01-01,350965.0218,Hackney
2013-02-01,352970.7518,Hackney
2013-03-01,355011.4573,Hackney
2013-04-01,357095.6319,Hackney
2013-05-01,358151.7373,Hackney
2013-06-01,362160.5893,Hackney
2013-07-01,368133.1541,Hackney
2013-08-01,379507.7703,Hackney
2013-09-01,394812.7669,Hackney
2013-10-01,392764.8406,Hackney
2013-11-01,397691.7805,Hackney
2013-12-01,402761.3166,Hackney
2014-01-01,415052.7462,Hackney
2014-02-01,423298.4074,Hackney
2014-03-01,433503.2857,Hackney
2014-04-01,440754.7723,Hackney
2014-05-01,452303.6174,Hackney
2014-06-01,460254.8372,Hackney
2014-07-01,469549.6908,Hackney
2014-08-01,480141.0528,Hackney
2014-09-01,481365.5571,Hackney
2014-10-01,483110.3743,Hackney
2014-11-01,466708.1932,Hackney
2014-12-01,470618.7871,Hackney
2015-01-01,469390.515,Hackney
2015-02-01,480167.7955,Hackney
2015-03-01,477175.2113,Hackney
2015-04-01,494044.5257,Hackney
2015-05-01,506157.0441,Hackney
2015-06-01,515432.9994,Hackney
2015-07-01,519468.7484,Hackney
2015-08-01,525032.1188,Hackney
2015-09-01,523695.6899,Hackney
2015-10-01,522113.0801,Hackney
2015-11-01,520051.7283,Hackney
2015-12-01,528858.4367,Hackney
2016-01-01,546501.7706,Hackney
2016-02-01,556674.8802,Hackney
2016-03-01,566460.9423,Hackney
2016-04-01,535302.9317,Hackney
2016-05-01,515687.2369,Hackney
2016-06-01,500430.2566,Hackney
2016-07-01,515654.0186,Hackney
2016-08-01,525754.5109,Hackney
2016-09-01,537761.2254,Hackney
2016-10-01,546368.2903,Hackney
2016-11-01,557601.6697,Hackney
2016-12-01,548758.424,Hackney
2017-01-01,561445.4872,Hackney
2017-02-01,551580.3008,Hackney
2017-03-01,535380.0015,Hackney
2017-04-01,513916.4049,Hackney
2017-05-01,504454.8829,Hackney
2017-06-01,533173.1232,Hackney
2017-07-01,547195.825,Hackney
2017-08-01,572397.6562,Hackney
2017-09-01,575543.8968,Hackney
2017-10-01,574424.8664,Hackney
2017-11-01,561529.4337,Hackney
2017-12-01,557024.8893,Hackney
2018-01-01,551718.9615,Hackney
2018-02-01,553681.9925,Hackney
2018-03-01,533506.7265,Hackney
2018-04-01,529849.9615,Hackney
2018-05-01,540774.9989,Hackney
2018-06-01,552611.065,Hackney
2018-07-01,553833.342,Hackney
2018-08-01,544978.6912,Hackney
2018-09-01,537611.4405,Hackney
2018-10-01,545856.581,Hackney
2018-11-01,543352.8341,Hackney
2018-12-01,547962.5575,Hackney
2019-01-01,527573.462,Hackney
2019-02-01,532412.0593,Hackney
2019-03-01,554701.4708,Hackney
2019-04-01,572245.4567,Hackney
